wbid	deletion	N2
R01H2.6	WBGene00006713	4192.70300648932	4356.89202771356
R01H2.7	WBGene00023414	13.8021911646384	20.9282930731236
R01H2.8	WBGene00045190	26.1342124329563	19.7620091737939
R02C2.1	WBGene00019814	542.102172735005	586.658554655662
R02C2.2	WBGene00019815	365.067490594662	333.924024368257
R02C2.3	WBGene00006419	0.655322809341877	0.975197391203979
R02C2.4	WBGene00019816	49.7913261925142	75.0629828232359
R02C2.5	WBGene00006172	0.362719711293569	1.30075980553566
R02C2.6	WBGene00019817	146.934576416794	153.970628235889
R02C2.7	WBGene00019818	0.697970333508672	1.86371024125655
R02D1.1	WBGene00003715	12.2919383145444	19.5388229327102
R02D3.1	WBGene00019819	1557.07644264234	1731.50008835716
R02D3.2	WBGene00019820	1173.22131273279	1528.01875188212
R02D3.3	WBGene00019821	569.823068610389	640.792791110528
R02D3.4	WBGene00019822	1122.78118087728	1529.00555215163
R02D3.5	WBGene00019823	812.44993480082	894.883442168625
R02D3.6	WBGene00001728	1.47140427931403	0.763135334092918
R02D3.7	WBGene00019824	903.179702102523	925.535817299543
R02D3.8	WBGene00019825	313.381200896403	258.084322528253
R02D5.1	WBGene00010976	1786.3565365482	1738.988354137
R02D5.10	WBGene00194788	0.186229379438537	0.274926316556657
R02D5.3	WBGene00010977	6.77232746341359	11.8364248695239
R02D5.4	WBGene00010978	0.186229379438537	0.274926316556657
R02D5.6	WBGene00010979	1.57767586619415	3.1575934729819
R02D5.7	WBGene00010980	0.186228018328453	0.899515125151695
R02D5.8	WBGene00050937	55.8432360583111	58.8488011553617
R02D5.9	WBGene00077577	NA	NA
R02E12.2	WBGene00019827	530.461407161439	888.224753003404
R02E12.4	WBGene00019828	15.9570322813394	29.4922161007687
R02E12.5	WBGene00019829	0.186229928556186	3.50159362305194
R02E12.6	WBGene00019830	109.681640122605	95.576210620472
R02E12.8	WBGene00000049	3.98780133803677	8.66549363941684
R02E4.1	WBGene00019826	0.3627187657715	0.530547849273107
R02E4.2	WBGene00044021	5.76642209354703	17.7892145982488
R02E4.3	WBGene00044724	217.004297461453	143.959772334322
R02F11.1	WBGene00019839	928.204180471538	1733.65257005294
R02F11.2	WBGene00019840	13.1729600989189	13.8567254646852
R02F11.3	WBGene00019841	96.0787153564929	179.051625540089
R02F11.4	WBGene00019842	632.818136414191	812.926776447098
R02F2.1	WBGene00019831	7626.14636816903	9242.68796821824
R02F2.2	WBGene00019832	424.810063580373	553.404784982415
R02F2.4	WBGene00019833	207.452831268206	88.7733565553875
R02F2.5	WBGene00019834	2.39482978823624	1.88397819339854
R02F2.6	WBGene00019835	NA	NA
R02F2.7	WBGene00019836	357.239491142645	359.249311681568
R02F2.8	WBGene00019837	6.29584112637016	5.56449134405191
R02F2.9	WBGene00019838	372.395996281855	249.136205738178
R03A10.1	WBGene00010981	201.759963613386	158.568851176947
R03A10.2	WBGene00010982	7.97692848661641	16.7073484465174
R03A10.3	WBGene00010983	60.6561383851878	83.2387808904947
R03A10.4	WBGene00010984	491.094805610453	497.728208390855
R03A10.5	WBGene00010985	72.973323471626	87.0875776554235
R03A10.6	WBGene00010986	21.3664307650207	29.0347260573922
R03C1.1	WBGene00010987	270.723945592249	529.660719896903
R03C1.3	WBGene00000584	125.532371721133	203.701168699848
R03D7.1	WBGene00010988	1363.18348530146	1558.14817692233
R03D7.2	WBGene00010989	73.4433265559373	109.343846735391
R03D7.4	WBGene00010990	1388.90916066543	1877.10206119336
R03D7.5	WBGene00010991	1.3727768085441	1.015105022461
R03D7.6	WBGene00001753	64.2064991918261	81.6389805768393
R03D7.7	WBGene00003783	239.542293664775	92.4411985502025
R03D7.8	WBGene00010992	0.726354415218715	0.430770996972415
R03E1.1	WBGene00006369	1370.89353918939	1974.31865897969
R03E1.2	WBGene00010993	1729.9427375128	2014.15182282446
R03E1.3	WBGene00010994	60.0727882815822	62.1558820137315
R03E1.4	WBGene00010995	2.54081692165299	2.07113767193789
R03E9.1	WBGene00003163	1595.28293450083	1617.96968976826
R03E9.2	WBGene00019843	280.968703270226	239.747804396802
R03E9.3	WBGene00019844	211.876422261545	237.308537412029
R03E9.4	WBGene00002149	9.19555420093521	16.4188782917704
R03G5.1	WBGene00001169	20049.1522696523	20513.7069312619
R03G5.2	WBGene00004758	854.7102852697	717.569196051002
R03G5.3	WBGene00019845	0.724059626806691	1.30350584219057
R03G5.5	WBGene00019846	2.59509763591803	5.86114854710535
R03G5.6	WBGene00019847	NA	NA
R03G5.7	WBGene00019848	285.041101434787	230.793010528473
R03G8.1	WBGene00010996	0.748921763029896	0.218921733209564
R03G8.3	WBGene00010998	14.9219981450092	35.7689150487895
R03G8.4	WBGene00010999	1.58082240194724	0.336763482154884
R03G8.5	WBGene00006078	0.362719801816998	0.218921219329348
R03G8.6	WBGene00011000	0.186229818105709	0.350380022827416
R03H10.1	WBGene00019854	284.118843748796	201.856395800222
R03H10.2	WBGene00019855	1204.04275065248	1199.87185498011
R03H10.4	WBGene00019856	0.186229379438537	0.274926316556657
R03H10.5	WBGene00019857	0.186229379438537	0.274926316556657
R03H10.6	WBGene00019858	18.7598417547429	13.8428313663642
R03H10.7	WBGene00019859	34.2988754622601	44.2532127719598
R03H4.1	WBGene00019849	3.79438622926554	6.0254720781176
R03H4.2	WBGene00005893	1.08323553883774	1.44168206043666
R03H4.3	WBGene00005894	0.362720604345814	0.274926972897472
R03H4.4	WBGene00019850	0.362719801816998	0.218921219329348
R03H4.5	WBGene00019851	0.186229851218146	0.356853162504541
R03H4.6	WBGene00044617	2.8914386217237	2.5875359054744
R03H4.9	WBGene00005412	0.186229379438537	0.274926316556657
R04A9.1	WBGene00019861	1.51452406195195	0.93586627079356
R04A9.2	WBGene00019862	3696.47699841903	4499.35318798366
R04A9.3	WBGene00019863	60.9604723119867	57.2081239295567
R04A9.4	WBGene00002060	1052.9024819372	890.303204840839
R04A9.5	WBGene00019864	362.372429954054	417.72991529176
R04A9.6	WBGene00019865	19.0725819570111	19.6730262921074
R04A9.7	WBGene00044281	587.111572007019	444.886385241115
R04A9.9	WBGene00195183	36.6218221323	24.407725837257
R04B3.1	WBGene00019866	50.3545141836238	72.0923516695661
R04B3.2	WBGene00019867	221.082448955684	223.368923574713
R04B3.3	WBGene00019868	79.9977750650027	144.754377722306
R04B5.1	WBGene00011001	0.362719801816998	0.218921219329348
R04B5.11	WBGene00011008	NA	NA
R04B5.3	WBGene00011002	9.43395424981165	8.35426597120797
R04B5.4	WBGene00003611	180.489191388078	196.17100519746
R04B5.5	WBGene00011003	91.9755743462915	103.11492150815
R04B5.6	WBGene00011004	30.9819084786837	23.3959441188643
R04B5.7	WBGene00011005	0.186228500765614	0.555294436751109
R04B5.8	WBGene00005127	0.362719207252637	1.60978844915467
R04B5.9	WBGene00011006	0.945126452213999	3.28338510914532
R04D3.1	WBGene00011009	0.186231084085318	0.70549975126389
R04D3.10	WBGene00011013	1.84712397950381	2.06609457427401
R04D3.12	WBGene00005116	0.362720604345814	0.274926972897472
R04D3.2	WBGene00011010	782.602715223446	730.106337741076
R04D3.3	WBGene00011011	674.389207985955	304.480315738431
R04D3.4	WBGene00011012	237.938597571566	257.385811090994
R04D3.6	WBGene00005114	0.362719872543576	1.52938125599672
R04D3.7	WBGene00005120	0.362720025047152	0.659247586355538
R04D3.8	WBGene00005117	0.186229831230988	0.352931712498944
R04D3.9	WBGene00005121	0.186227155150175	0.542947098977903
R04E5.10	WBGene00002057	206.198094893331	420.442261100654
R04E5.2	WBGene00019869	16.7993716400842	22.3345616791809
R04E5.7	WBGene00019870	6.48483562118724	11.8048542261472
R04E5.8	WBGene00019871	1143.77976032447	1278.26672446678
R04E5.9	WBGene00019872	927.580644691118	641.68355870363
R04F11.1	WBGene00011014	4.54211316565863	6.55760136868543
R04F11.2	WBGene00011015	2077.04982430835	2476.15967595507
R04F11.3	WBGene00011016	1377.71797269021	1542.56660906951
R04F11.4	WBGene00006668	56.127686501987	153.440778347949
R04F11.5	WBGene00011017	142.632747792501	94.3549561043086
R05A10.1	WBGene00011018	3.13987161104123	6.10225175853106
R05A10.2	WBGene00011019	19.1443269262777	42.0324441649544
R05A10.3	WBGene00011020	10.2068755349263	13.7328821516858
R05A10.4	WBGene00011021	1.66844398881743	0.720722753580785
R05A10.5	WBGene00011022	0.362720604345814	0.274926972897472
R05A10.6	WBGene00011023	0.738826570136555	0.960770789040293
R05A10.7	WBGene00011024	NA	NA
R05A10.8	WBGene00011025	NA	NA
R05C11.1	WBGene00019873	6.12252042639185	12.8800135917602
R05C11.2	WBGene00019874	0.978123913664221	1.66095681162717
R05C11.3	WBGene00019875	451.634965418333	966.435611130693
R05C11.4	WBGene00044467	37.5782134890022	55.3794204811255
R05D11.1	WBGene00000904	286.091036881973	268.038132611184
R05D11.3	WBGene00004305	1007.52377163205	1055.2022197916
R05D11.4	WBGene00011032	299.212842408699	304.388207289654
R05D11.5	WBGene00011033	506.749145364295	330.801266403629
R05D11.6	WBGene00011034	483.852150889258	446.019282700038
R05D11.7	WBGene00011035	1325.91042940044	1393.50704887812
R05D11.8	WBGene00011036	1262.8201982611	1480.74125060346
R05D11.9	WBGene00011037	1695.09188867111	2070.05018322705
R05D3.1	WBGene00019876	209.213967671714	219.759955273601
R05D3.11	WBGene00019883	1208.4423255146	1606.84695806178
R05D3.12	WBGene00019884	14.2993818362371	21.2692938171509
R05D3.2	WBGene00019877	1388.63303956642	1346.09807207346
R05D3.3	WBGene00019878	13.188383269483	25.2346951204675
R05D3.4	WBGene00007008	2927.99550164645	4008.21212201853
R05D3.5	WBGene00019879	NA	NA
R05D3.6	WBGene00019880	0.362719801816998	0.218921219329348
R05D3.7	WBGene00006840	2146.57692687994	2620.41578705864
R05D3.8	WBGene00019881	425.245384391424	353.848756920724
R05D3.9	WBGene00019882	293.423352793819	330.193140179282
R05D7.1	WBGene00011026	175.490393487488	214.039296535491
R05D7.2	WBGene00011027	0.656781722072609	1.63238569969002
R05D7.3	WBGene00011028	41.2598294685671	75.1716473079019
R05D7.4	WBGene00011029	251.900139667816	248.1178374799
R05D7.5	WBGene00011030	250.527638077533	325.344852881013
R05D7.7	WBGene00077559	110.696576328565	95.4308106959061
R05D8.10	WBGene00000978	1.72629669603034	3.66347634142757
R05D8.11	WBGene00019887	5.38827486478954	74.7384670389126
R05D8.2	WBGene00005606	NA	NA
R05D8.3	WBGene00005279	0.362720569109508	0.272190960426391
R05D8.4	WBGene00005917	0.362720604345814	0.274926972897472
R05D8.5	WBGene00005919	0.740806875367994	0.21892172548753
R05D8.6	WBGene00005215	4.65452195289258	4.7415080440328
R05D8.7	WBGene00019885	0.362719354150098	2.79673470282353
R05D8.8	WBGene00000977	1.30492723083804	5.82317668819468
R05D8.9	WBGene00019886	0.362719801816998	0.218921219329348
R05F9.1	WBGene00019888	1231.93999853689	1360.39642332235
R05F9.10	WBGene00019893	3148.92257318973	3315.52084308622
R05F9.11	WBGene00019894	46.2093896836987	45.4894350520867
R05F9.12	WBGene00019895	334.215489252068	371.654070947228
R05F9.13	WBGene00003429	1.74591043068776	4.16520515483007
R05F9.3	WBGene00003430	NA	NA
R05F9.5	WBGene00001757	1.66574818951212	0.857711729682195
R05F9.6	WBGene00019890	340.389529545402	236.205285204159
R05F9.7	WBGene00019891	0.362719801816998	0.218921219329348
R05F9.8	WBGene00003431	0.362719640115614	0.351330828659602
R05F9.9	WBGene00019892	643.532247379862	453.142130613149
R05G6.1	WBGene00019896	4.93410443268752	5.12135401540341
R05G6.10	WBGene00019902	100.607451749306	154.061628335218
R05G6.11	WBGene00044506	0.186229379438537	0.274926316556657
R05G6.12	WBGene00044507	0.362719855721463	0.627842109173122
R05G6.4	WBGene00019898	399.481869846467	373.304723264639
R05G6.5	WBGene00019899	4.91566253435006	8.35090854572796
R05G6.6	WBGene00001624	13.8015418311141	33.9994469486743
R05G6.7	WBGene00019900	10623.7527143628	14314.6558780294
R05G6.8	WBGene00004039	499.41135303006	387.924682909801
R05G6.9	WBGene00019901	0.186227268300581	1.42633736182032
R05G9.1	WBGene00019903	0.362719631202842	0.351316789270592
R05G9.2	WBGene00019904	87.6252154540421	165.305487555885
R05G9.3	WBGene00019905	192.235883232487	172.005159686566
R05G9R.1	WBGene00019906	192.296700949175	439.70177151918
R05H10.1	WBGene00011042	3.61862326319594	4.08651810908104
R05H10.2	WBGene00011043	683.254873215665	905.910788884313
R05H10.3	WBGene00011044	479.44127858779	640.232209147867
R05H10.5	WBGene00011045	452.065213042914	615.394520390107
R05H10.6	WBGene00000399	9.52177145310072	9.87260416499256
R05H10.7	WBGene00011046	0.186229379438537	0.274926316556657
R05H11.1	WBGene00019907	318.840044529189	256.772790593176
R05H11.2	WBGene00019908	15.6114834573805	9.97132503524978
R05H5.1	WBGene00005080	0.186227078311766	0.525784743958552
R05H5.2	WBGene00000389	5.82128882523549	4.29712597265304
R05H5.3	WBGene00011038	7966.54378565901	7533.43371221148
R05H5.4	WBGene00011039	28.7049700256447	23.4140813411136
R05H5.5	WBGene00011040	382.137931411743	287.422281579165
R05H5.6	WBGene00005071	0.6553548196639	0.424839780310282
R05H5.7	WBGene00011041	7.15656306462653	25.7842559576218
R06A10.1	WBGene00019909	51.0061127962337	24.6861962547081
R06A10.2	WBGene00001745	309.834378878228	824.584213340488
R06A10.3	WBGene00019910	0.36272056915368	0.468362632691862
R06A10.4	WBGene00019911	174.030081315198	273.647629177044
R06A10.5	WBGene00044895	NA	NA
R06A4.10	WBGene00000059	11.0080672571781	24.4167400869926
R06A4.2	WBGene00011047	735.09646048227	831.81300567731
R06A4.4	WBGene00002076	2688.74468567346	4184.20312843229
R06A4.6	WBGene00011049	752.584752541229	760.569625395634
R06A4.7	WBGene00003220	802.380079507342	1010.68279541675
R06A4.8	WBGene00011050	1126.7353111383	1404.30331593793
R06A4.9	WBGene00011051	1778.08044994232	2470.09696566348
R06B10.1	WBGene00019912	1.00739440618861	2.26133162376543
R06B10.2	WBGene00019913	37.3529526889187	56.1163097695379
R06B10.3	WBGene00019914	7.79398931313464	11.0489133522156
R06B10.4	WBGene00006615	71.3098036277961	123.287957846442
R06B10.5	WBGene00019915	81.8830383934374	80.0832979057042
R06B10.7	WBGene00019916	NA	NA
R06B9.1	WBGene00011052	3.79549140944426	4.10185067068447
R06B9.2	WBGene00011053	0.186226711868411	0.669615848355929
R06B9.3	WBGene00011054	185.030800428861	133.320352613048
R06B9.4	WBGene00011055	37.6073633022919	46.260451112928
R06B9.5	WBGene00011056	292.281033643368	279.762253184982
R06B9.6	WBGene00003246	1759.64644261613	1868.98597079802
R06C1.1	WBGene00001836	1102.67403472585	1249.30937146667
R06C1.2	WBGene00011058	311.345524174624	246.65042253076
R06C1.3	WBGene00006958	1309.39471409623	1657.80080648948
R06C1.4	WBGene00011059	3406.47920672889	3061.81536334479
R06C1.6	WBGene00011060	169.331496269538	224.053438559545
R06C7.1	WBGene00011061	2273.20691015702	3376.64608696055
R06C7.10	WBGene00002348	790.585494514968	1784.45896706067
R06C7.2	WBGene00011062	50.5114873621804	32.6318568360667
R06C7.3	WBGene00000963	88.8537693854023	141.174410100783
R06C7.4	WBGene00011063	62.3469020031512	13.4827762199372
R06C7.5	WBGene00011064	464.112821616137	437.756904013316
R06C7.6	WBGene00011065	35.0687827104476	27.695311333666
R06C7.7	WBGene00003041	733.501967070826	767.955581692051
R06C7.8	WBGene00000275	3836.75114140704	4669.04764528606
R06C7.9	WBGene00011066	278.454101504593	245.016234914963
R06F6.1	WBGene00000411	8364.20398676757	8601.86992883485
R06F6.11	WBGene00011072	6.23627165845423	5.89735160014598
R06F6.12	WBGene00023418	561.862839097825	562.705165644172
R06F6.2	WBGene00011067	633.718111850277	655.710313263174
R06F6.4	WBGene00011068	251.634136164408	238.497703734891
R06F6.5	WBGene00003805	1401.44497038838	1826.69237914785
R06F6.6	WBGene00011069	87.7900281839481	128.184519328428
R06F6.7	WBGene00011070	1.1224081683764	0.425140903816454
R06F6.8	WBGene00011071	953.974760650716	1205.99326459681
R06F6.9	WBGene00001153	937.259828178635	1000.14107423842
R07A4.1	WBGene00001202	5.20089655258472	20.1133276378045
R07A4.2	WBGene00011073	21.4867416318818	39.8003063941815
R07A4.3	WBGene00011074	25.8310584410261	13.2211699961976
R07A4.4	WBGene00011075	32.7878046390973	60.4678611369366
R07B1.1	WBGene00006881	184.032867873517	190.528420235916
R07B1.10	WBGene00002271	99.7667228079488	133.008037884924
R07B1.11	WBGene00011082	6.68974356787866	14.225419778374
R07B1.12	WBGene00011083	135.327351240609	118.565958374513
R07B1.13	WBGene00138711	7.50509959146701	20.0491969692836
R07B1.2	WBGene00002270	1.48144624447682	0.958006477156409
R07B1.3	WBGene00011076	11.4363222845817	6.26960872330557
R07B1.4	WBGene00001784	116.578923128709	132.446344613733
R07B1.5	WBGene00011077	1.51289173463104	13.2818153064203
R07B1.6	WBGene00011078	4.4525984352605	9.29457957599189
R07B1.7	WBGene00011079	1.74529010885054	3.43286653613024
R07B1.8	WBGene00001608	25.9580033181109	44.7368050519237
R07B1.9	WBGene00011081	174.692879317825	306.546030427223
R07B5.3	WBGene00005703	18.5050114584295	15.1810717680814
R07B5.4	WBGene00005701	0.649538793524983	0.274722504707831
R07B5.5	WBGene00011084	0.186229379438537	0.274926316556657
R07B5.6	WBGene00005699	0.736175418112203	0.45889324149632
R07B5.7	WBGene00005671	0.362721120195302	0.584292300747998
R07B5.9	WBGene00045419	1636.8355367457	1972.49472317889
R07B7.1	WBGene00000533	358.563390521068	400.125361699875
R07B7.10	WBGene00011094	216.51591858003	171.973823711417
R07B7.11	WBGene00011095	339.810272208371	326.438498393185
R07B7.12	WBGene00011096	1.66867838724299	1.44290576795045
R07B7.13	WBGene00011097	8.92819587199665	9.48713308835357
R07B7.14	WBGene00011098	4.30232901002785	2.92479113627367
R07B7.15	WBGene00011099	17.9268836410996	11.7631457600487
R07B7.16	WBGene00011100	70.3384749399105	46.5444976496989
R07B7.2	WBGene00011087	200.31809273159	206.655958414414
R07B7.3	WBGene00004138	2972.19981299754	3632.39329976929
R07B7.4	WBGene00011088	53.7910051574477	31.661625496603
R07B7.5	WBGene00011089	84.367269375487	53.5835140141746
R07B7.6	WBGene00011090	7.22776179491127	23.6613089798304
R07B7.8	WBGene00011092	106.941910536707	104.71371267646
R07B7.9	WBGene00011093	23.4024528794885	28.6908802431316
R07C12.1	WBGene00019931	21.6484992411565	8.50409464843175
R07C12.2	WBGene00019932	31.7397784460029	39.2306948004143
R07C12.3	WBGene00019933	10.1507005974833	7.0060279014292
R07C12.4	WBGene00019934	2.61872013162032	7.22793334803656
R07C3.1	WBGene00019917	8.95699785053126	15.2807105805497
R07C3.10	WBGene00019926	26.7418917242878	19.6253261113255
R07C3.11	WBGene00019927	247.650515414115	191.219352403836
R07C3.12	WBGene00019928	13.6316673989525	26.8345270382802
R07C3.13	WBGene00019929	6.28371255974072	15.6511854425846
R07C3.14	WBGene00019930	13.2948721540397	8.23906089860161
R07C3.15	WBGene00045302	51.0549674656208	43.7442105835601
R07C3.2	WBGene00019918	910.495938907903	633.020202314386
R07C3.3	WBGene00019919	0.660057145085	0.691706084773211
R07C3.4	WBGene00019920	3.62230774499574	3.58273502503691
R07C3.5	WBGene00019921	269.996231720075	134.569330748179
R07C3.6	WBGene00019922	1070.1593757201	1111.68091240101
R07C3.7	WBGene00019923	547.84335563018	395.613750809849
R07C3.8	WBGene00019924	172.638576214562	210.336697771157
R07C3.9	WBGene00019925	138.871928457051	141.573454840772
R07D5.1	WBGene00006747	102.527861294735	252.496313484821
R07D5.2	WBGene00011101	122.633140405555	120.043136654903
