wbid	deletion	N2	deletionvsN2.log2.deseq	deletionvsN2.log2	deletionvsN2.log2.pval
F38A1.6	WBGene00009519	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F38A1.7	WBGene00009520	0.186229851218146	0.356853162504541	0.969033785013601	-0.938246213601653	NA
F38A1.8	WBGene00009521	989.751701090742	1066.57090690868	0.138628905432753	-0.107841334020808	0.967314420834831
F38A1.9	WBGene00009522	6.6804000772368	6.92419380291411	0.0824991709001272	-0.0517115994881827	0.993541400283005
F38A3.1	WBGene00000657	5.57029263015758	9.81164304081023	0.847529199106386	-0.816741627694448	0.967314420834831
F38A3.2	WBGene00004300	1625.63286254763	3527.66245585178	1.14849862279761	-1.11771105138566	0.967314420834831
F38A5.1	WBGene00018160	600.938516067172	609.64816230064	0.0515470601161972	-0.0207594887042346	0.967314420834831
F38A5.10	WBGene00018167	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F38A5.11	WBGene00018168	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F38A5.12	WBGene00018169	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F38A5.13	WBGene00001029	2746.22324556857	3775.58453331493	0.49003868056136	-0.459251109149417	0.967314420834831
F38A5.14	WBGene00018170	NA	NA	NA	NA	NA
F38A5.2	WBGene00018161	971.314710440574	968.114392322258	0.0260262864929257	0.00476128491902538	0.984253894914251
F38A5.3	WBGene00002274	11.9386521486807	34.2004723086776	1.5491638520396	-1.51837628062765	0.967314420834831
F38A5.5	WBGene00018162	NA	NA	NA	NA	NA
F38A5.6	WBGene00018163	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F38A5.7	WBGene00018164	3026.53355645612	2837.81859329365	-0.0620964069979786	0.0928839784099271	0.985602030748647
F38A5.8	WBGene00018165	0.186226947779595	0.499602314692312	1.45450588077008	-1.42371830935818	NA
F38A5.9	WBGene00018166	0.652421743415796	0.336656708962678	-0.923739077049851	0.954526648461867	NA
F38A6.1	WBGene00004013	2283.2339684998	2032.55372295212	-0.136997647122084	0.167785218534026	0.973843031820625
F38A6.2	WBGene00001248	110.357235637219	148.61007828416	0.46013830593264	-0.429350734520688	0.969860353872811
F38A6.3	WBGene00001851	2786.68824020658	3935.11551677057	0.528641948157233	-0.497854376745287	0.967314420834831
F38A6.4	WBGene00009528	47.0624744455934	70.1645157501911	0.606951996836039	-0.57616442542409	0.967314420834831
F38A6.5	WBGene00086569	1.09862604210582	3.38987682038917	1.65632002643358	-1.62553245502167	0.967314420834831
F38B2.1	WBGene00002050	473.696863517101	744.412236851944	0.682925222966623	-0.652137651554675	0.967314420834831
F38B2.2	WBGene00009529	6.12283544348634	8.54560215927415	0.511769815357873	-0.480982243945924	0.969860353872811
F38B2.3	WBGene00009530	4.56069922320313	8.3158064241254	0.897388718839973	-0.866601147428017	0.967314420834831
F38B2.4	WBGene00009531	194.707784540087	197.158196005811	0.0488306918893249	-0.0180431204773735	0.988043459703094
F38B2.6	WBGene00194663	0.186226973542283	1.42827185920406	2.96992422504342	-2.93913665363144	NA
F38B6.1	WBGene00018171	9.57146943720778	9.95402755871545	0.0873275246185033	-0.056539953206545	0.994492073530749
F38B6.2	WBGene00018172	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F38B6.3	WBGene00018173	8.54000531725792	12.313603373969	0.558731702825609	-0.527944131413651	0.967314420834831
F38B6.4	WBGene00018174	19.4294833745487	78.3517175103663	2.04250493057436	-2.01171735916241	0.924734177263245
F38B6.5	WBGene00000745	65.1753553944506	101.199349586545	0.66558913943702	-0.634801568025073	0.969860353872811
F38B6.6	WBGene00018175	110.794419525699	154.410980680817	0.509677704730412	-0.478890133318467	0.967314420834831
F38B6.7	WBGene00018176	14.3546246707158	22.6805576406972	0.690728074278173	-0.659940502866221	0.967314420834831
F38B6.8	WBGene00044575	0.186227430401546	0.682581549507344	1.90472339910299	-1.87393582769064	NA
F38B7.1	WBGene00009532	571.018910272307	1207.89459407518	1.11167170715876	-1.08088413574681	0.967314420834831
F38B7.10	WBGene00077536	5.39371157112523	5.0115395790299	-0.0752369268300741	0.106024498242022	0.994492073530749
F38B7.11	WBGene00189933	0.655552868196156	1.39395504650127	1.11918756916817	-1.0883999977561	0.967314420834831
F38B7.2	WBGene00009533	74.4960184409449	53.3378511157712	-0.451216046553965	0.482003617965918	0.973359087054168
F38B7.3	WBGene00009534	622.926632807789	464.897002438511	-0.391363560101684	0.422151131513645	0.579201137500107
F38B7.4	WBGene00005976	1.46811976315042	0.661742952842172	-1.11883925958091	1.14962683099314	NA
F38B7.5	WBGene00001110	91.3654302598168	111.291174638085	0.315406459038776	-0.284618887626819	0.967314420834831
F38B7.7	WBGene00005977	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F38B7.8	WBGene00005978	NA	NA	NA	NA	NA
F38C2.1	WBGene00009535	NA	NA	NA	NA	NA
F38C2.2	WBGene00001961	2.76377874106602	7.5089490461601	1.47275645044446	-1.44196887903251	0.967314420834831
F38C2.4	WBGene00009536	4.09053246708088	3.5481604392781	-0.174429834150926	0.205217405562868	0.991709703817258
F38C2.5	WBGene00009537	271.104069494128	331.984212373915	0.323055437372547	-0.292267865960603	0.968720538283592
F38C2.6	WBGene00009538	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
F38C2.7	WBGene00009539	217.292205307344	223.171332222256	0.069302863943195	-0.0385152925312558	0.991826699936065
F38C2.8	WBGene00009540	0.745353659148206	0.446696481595546	-0.70784266250611	0.738630233917697	NA
F38E1.10	WBGene00018182	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
F38E1.11	WBGene00018183	NA	NA	NA	NA	NA
F38E1.3	WBGene00018178	0.362718961027948	0.570422728807777	0.683966875576207	-0.653179304163393	NA
F38E1.5	WBGene00001664	12.3733434075924	16.1101703915241	0.411523940034379	-0.380736368622426	0.969860353872811
F38E1.6	WBGene00018179	0.362719104746077	0.415485460283697	0.226732827490201	-0.195945256078276	NA
F38E1.7	WBGene00003395	1751.86482303004	1676.9146287045	-0.0322946434001121	0.0630822148120625	0.994114862484621
F38E1.8	WBGene00018180	0.713180395222864	0.582053234197206	-0.262328366440749	0.29311593785213	NA
F38E1.9	WBGene00018181	706.958615811373	612.170371722952	-0.176904971185118	0.20769254259707	0.967314420834831
F38E11.1	WBGene00002012	37.8496595462285	50.7419978917689	0.453687572557326	-0.422900001145375	0.975630991295216
F38E11.12	WBGene00000563	2.69184740685305	7.08281168727042	1.42651312686429	-1.39572555545234	0.967314420834831
F38E11.13	WBGene00044248	8.72880622840792	20.5239909706106	1.26424260118011	-1.23345502976817	0.967314420834831
F38E11.2	WBGene00002013	1.01223035234692	1.68181770148382	0.763271266161784	-0.732483694749745	0.967314420834831
F38E11.3	WBGene00000775	91.5121779229382	110.203799756628	0.298925892403046	-0.268138320991093	0.967314420834831
F38E11.4	WBGene00009541	25.4471114042024	64.1065768212101	1.36375804486075	-1.3329704734488	0.967314420834831
F38E11.5	WBGene00009542	2957.61232840564	3668.12177824023	0.341396144948171	-0.310608573536223	0.967314420834831
F38E11.6	WBGene00009543	9.81418028186016	17.0946597535963	0.831393601159079	-0.800606029747124	0.967314420834831
F38E11.7	WBGene00006949	7.14189991620751	15.3916621509608	1.13855678681717	-1.10776921540522	0.967314420834831
F38E11.9	WBGene00009544	53.5615107461742	43.9506729930158	-0.254523825465574	0.285311396877532	0.967314420834831
F38E9.1	WBGene00018184	162.510501300124	160.243919106075	0.0105242353178979	0.0202633360940271	0.996665096154159
F38E9.2	WBGene00003555	145.05438414382	166.551815896968	0.230164754652748	-0.199377183240794	0.974582385851387
F38E9.4	WBGene00018186	0.362720569109508	0.272190960426391	-0.383451833230872	0.414239404642818	NA
F38E9.5	WBGene00018187	1636.87330282764	1701.54010022556	0.0866860643993152	-0.0558984929873727	0.985602030748647
F38E9.6	WBGene00018188	3.99810518447518	7.74271234880484	0.984310188840902	-0.953522617428953	0.967314420834831
F38G1.1	WBGene00000484	35.2178110386737	69.8658527456128	1.01906983417139	-0.988282262759446	0.967314420834831
F38G1.2	WBGene00001185	7.22980937151255	12.8519029810454	0.86074005324734	-0.829952481835387	0.967314420834831
F38G1.3	WBGene00044556	24.9942930711292	37.9166448438946	0.632020157579751	-0.601232586167798	0.967314420834831
F38H12.1	WBGene00005623	0.744859452521064	0.218921729354432	-1.7357654996588	1.76655307107074	NA
F38H12.2	WBGene00005624	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F38H12.3	WBGene00018189	44.9892609355807	103.404003591368	1.23142704410067	-1.20063947268874	0.554151565608411
F38H12.5	WBGene00018190	0.186229831230988	0.352931712498944	0.953092450425304	-0.922304879013358	NA
F38H4.10	WBGene00009551	425.728029629299	355.310371869976	-0.23006470483074	0.260852276242689	0.925928934391537
F38H4.2	WBGene00009546	419.434915998848	257.825900905386	-0.67126219011826	0.702049761530196	0.967314420834831
F38H4.3	WBGene00009547	35.6286104627344	71.8171425908804	1.04207960604473	-1.01129203463278	0.967314420834831
F38H4.4	WBGene00009548	1.8292676811913	2.40959479362083	0.42831192571525	-0.397524354303409	0.975630991295216
F38H4.5	WBGene00009549	NA	NA	NA	NA	NA
F38H4.6	WBGene00009550	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F38H4.7	WBGene00006415	753.947600566897	891.726018410357	0.272923824048423	-0.242136252636473	0.874896080842389
F38H4.8	WBGene00001151	164.82069304116	132.574377980325	-0.283307831540205	0.31409540295214	0.967314420834831
F38H4.9	WBGene00002363	6213.79398914322	6743.50641528325	0.148812103390833	-0.118024531978889	0.967314420834831
F39B1.1	WBGene00009552	970.156131788186	1062.96531007399	0.162593235830361	-0.131805664418414	0.968426291459365
F39B2.1	WBGene00009553	3662.56510296908	4533.73288602311	0.338632561707607	-0.307844990295657	0.967314420834831
F39B2.10	WBGene00001030	4598.59513798715	4748.13886021903	0.0769565109930784	-0.0461689395811289	0.969860353872811
F39B2.11	WBGene00009559	576.033211531289	474.6410818123	-0.248527445942641	0.279315017354587	0.967314420834831
F39B2.2	WBGene00006730	1106.7338733268	911.573593214373	-0.249089742253856	0.279877313665805	0.967314420834831
F39B2.3	WBGene00009554	242.84345720166	229.527984431511	-0.0505689856021537	0.0813565570140952	0.987951896647526
F39B2.4	WBGene00006349	1994.29792623379	2564.08492046346	0.393350666428336	-0.362563095016383	0.967314420834831
F39B2.5	WBGene00009556	256.559159566675	171.427473229176	-0.550905625031253	0.581693196443192	0.553209235877926
F39B2.6	WBGene00004495	3574.48442640218	4344.71096657161	0.312312609233177	-0.281525037821234	0.967314420834831
F39B2.7	WBGene00009557	77.0969615623146	90.9828121122442	0.269707594014243	-0.238920022602323	0.967314420834831
F39B2.8	WBGene00009558	128.597509371056	178.542097721571	0.504189151671478	-0.47340158025953	0.967314420834831
F39B3.2	WBGene00018191	45.8181253832183	34.227412422498	-0.389978632220187	0.420766203632117	0.967314420834831
F39B3.3	WBGene00018192	NA	NA	NA	NA	NA
F39C12.1	WBGene00018193	2100.34113363022	3177.665071534	0.628130976031791	-0.597343404619841	0.967314420834831
F39C12.2	WBGene00000072	36.8208797958413	71.037269148122	0.978839594561784	-0.94805202314983	0.967314420834831
F39C12.3	WBGene00006640	601.432776127613	729.686981250508	0.309661793244761	-0.278874221832806	0.972952187078185
F39C12.4	WBGene00044568	9.46992224608824	14.6901642482637	0.664213612490306	-0.633426041078358	0.968426291459365
F39D8.1	WBGene00004123	122.824838391723	228.978840985273	0.929399521394266	-0.898611949982316	0.967314420834831
F39D8.2	WBGene00009560	151.1372277678	129.011302761745	-0.197574027516128	0.228361598928081	0.967314420834831
F39D8.3	WBGene00009561	34.7346245429375	61.9133815359095	0.864664325928818	-0.833876754516869	0.967314420834831
F39D8.4	WBGene00003532	21.8787753172821	47.9931649936722	1.16408454433412	-1.13329697292217	0.967314420834831
F39E9.1	WBGene00018194	6.32407408494995	8.55068880270503	0.465973944115129	-0.435186372703162	0.967314420834831
F39E9.11	WBGene00018200	0.186229851218146	0.356853162504541	0.9690337850136	-0.938246213601653	NA
F39E9.12	WBGene00018201	0.740806875367994	0.21892172548753	-1.72789478411043	1.75868235552238	NA
F39E9.14	WBGene00044375	0.18622936134811	0.272190420537235	0.578323315537107	-0.547535744125161	NA
F39E9.2	WBGene00018195	0.186227720430176	2.6339704677732	3.85288699900542	-3.82209942759342	0.714055676196086
F39E9.22	WBGene00195075	3.06157553209561	2.42813745875028	-0.303636608838435	0.3344241802501	0.97624072765297
F39E9.3	WBGene00005575	NA	NA	NA	NA	NA
F39E9.4	WBGene00018196	0.186229262864384	0.901975586324428	2.30679616965371	-2.27600859824215	NA
F39E9.6	WBGene00018198	1.10302648577246	0.347608116505574	-1.6351461878066	1.66593375921836	NA
F39E9.7	WBGene00018199	128.704035884618	67.4709261490252	-0.900931852262695	0.931719423674636	0.655823058313119
F39F10.2	WBGene00018202	2.48491332477158	2.066485539336	-0.235228691019153	0.266016262431319	0.978551200109719
F39F10.3	WBGene00018203	166.272525971813	171.005276443776	0.0712786074940462	-0.0404910360821015	0.991826699936065
F39F10.4	WBGene00018204	290.627026354394	257.602248385074	-0.143236113178461	0.17402368459041	0.984347519209721
F39F10.5	WBGene00018205	NA	NA	NA	NA	NA
F39G3.1	WBGene00018206	67.3272741368674	68.1546465370687	0.0484085335559757	-0.0176209621440102	0.990440663534455
F39G3.2	WBGene00018207	126.820736934813	104.813741514193	-0.244175221285709	0.27496279269768	0.967314420834831
F39G3.3	WBGene00018208	700.996266515979	701.574225171695	0.0319765571186539	-0.00118898570670955	0.993626326235359
F39G3.4	WBGene00018209	0.362720569109508	0.272190960426391	-0.383451833230872	0.414239404642818	NA
F39G3.5	WBGene00018210	56.2363965780806	73.6777746752479	0.420512904328957	-0.389725332917004	0.968426291459365
F39G3.6	WBGene00018211	0.658567393837909	2.71740919247172	2.0756164070932	-2.04482883568115	0.967314420834831
F39G3.7	WBGene00004195	119.231513575272	129.546406263709	0.150490966996401	-0.119703395584436	0.967314420834831
F39G3.8	WBGene00006570	52.3412574343202	56.9644495372654	0.152900828368638	-0.122113256956684	0.978551200109719
F39H11.1	WBGene00009565	701.294627921705	795.813292741386	0.213196891796015	-0.182409320384066	0.967314420834831
F39H11.2	WBGene00006577	1770.62827655924	2056.34648407939	0.246609576988885	-0.215822005576944	0.967314420834831
F39H11.3	WBGene00000409	1052.06062006152	932.755287622568	-0.14285972559465	0.173647297006598	0.967314420834831
F39H11.5	WBGene00003953	1480.99748562211	1678.88830730514	0.211724634316504	-0.18093706290455	0.970246486428608
F39H12.1	WBGene00018212	178.15021538001	224.035126033409	0.361418291128456	-0.33063071971651	0.967314420834831
F39H12.2	WBGene00018213	7.51494658676725	17.5475836227334	1.25422519515382	-1.22343762374187	0.967314420834831
F39H12.3	WBGene00018214	47.6492764403995	112.694589001731	1.27267960606932	-1.24189203465737	0.967314420834831
F39H12.4	WBGene00018215	778.399847722151	876.399423318709	0.201864678544252	-0.171077107132303	0.976639923259086
F39H2.1	WBGene00009562	25.5022511606942	29.4656541791998	0.239197264075877	-0.208409692663923	0.978551200109719
F39H2.2	WBGene00000890	526.439707287398	594.825298344102	0.206985268936498	-0.176197697524554	0.967314420834831
F39H2.3	WBGene00009563	200.374817167716	219.565556638259	0.162738123200368	-0.131950551788427	0.968426291459365
F39H2.4	WBGene00006377	99.6622729687455	71.108397886469	-0.456239954234889	0.487027525646796	0.902409187191115
F39H2.5	WBGene00045237	144.665427111128	203.812789676811	0.525311977502716	-0.494524406090769	0.967314420834831
F40A3.1	WBGene00018216	92.2971192334414	173.852453871776	0.944293477337521	-0.913505905925571	0.967314420834831
F40A3.2	WBGene00018217	90.4624237868296	144.5555896692	0.707021411213678	-0.676233839801731	0.968720538283592
F40A3.3	WBGene00018218	617.941755426475	722.934435415118	0.257181520981733	-0.226393949569783	0.967314420834831
F40A3.4	WBGene00018219	43.4941100883439	67.6961159470821	0.669040586768398	-0.638253015356448	0.967314420834831
F40A3.5	WBGene00018220	48.444314900177	70.5971293682034	0.574069722442227	-0.543282151030273	0.967314420834831
F40A3.6	WBGene00018221	52.2604970516591	80.499634644249	0.654048960583486	-0.623261389171536	0.968426291459365
F40A3.7	WBGene00018222	2.31853714036042	5.43917828592004	1.26096144953853	-1.23017387812658	0.967314420834831
F40B1.1	WBGene00018223	0.362720531439499	0.821660067567904	1.21047081538036	-1.17968324396761	NA
F40B5.1	WBGene00018225	0.744859452521064	0.218921729354432	-1.7357654996588	1.76655307107074	NA
F40B5.2	WBGene00018226	618.332661848907	453.993771345457	-0.414923138571442	0.445710709983389	0.967314420834831
F40B5.3	WBGene00018227	2.03486093359062	1.40995333229658	-0.498495217822998	0.529282789235098	0.970246486428608
F40C5.1	WBGene00018228	0.362721573327792	1.17274963260131	1.72374816118044	-1.69296058976821	NA
F40C5.2	WBGene00018229	NA	NA	NA	NA	NA
F40C5.3	WBGene00001736	1.71750104435323	1.23085989087769	-0.449856856092635	0.480644427504514	0.967314420834831
F40D4.1	WBGene00005390	0.740806875367994	0.21892172548753	-1.72789478411043	1.75868235552238	NA
F40D4.11	WBGene00005321	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
F40D4.12	WBGene00009571	3.00390809529171	1.94047484897638	-0.599643368712679	0.630430940124583	0.967314420834831
F40D4.13	WBGene00009572	2.28162559241505	4.06740916033963	0.864835627847508	-0.834048056435584	0.967314420834831
F40D4.17	WBGene00194682	12.2766945619884	13.8944365763446	0.209372730773813	-0.178585159361839	0.967314420834831
F40D4.3	WBGene00005375	NA	NA	NA	NA	NA
F40D4.5	WBGene00009566	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F40D4.6	WBGene00009567	NA	NA	NA	NA	NA
F40D4.7	WBGene00009568	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
