gene	WBID	chr	start	stop
Y105C5A.1268	WBGene00185102	CHROMOSOME_IV	15646120	15646401
Y105C5A.26	WBGene00044263	CHROMOSOME_IV	15681348	15681513
Y73F8A.27	WBGene00013532	CHROMOSOME_IV	15472774	15473798
Y73F8A.26	WBGene00013531	CHROMOSOME_IV	15473627	15477480
Y105C5A.17	WBGene00013640	CHROMOSOME_IV	15726432	15726880
Y105C5A.1273	WBGene00194931	CHROMOSOME_IV	15791113	15791311
Y105C5A.23	WBGene00013642	CHROMOSOME_IV	15820026	15825585
Y105C5A.22	WBGene00013641	CHROMOSOME_IV	15798088	15799721
Y105C5A.1270	WBGene00194646	CHROMOSOME_IV	15845965	15846664
Y105C5A.1269	WBGene00194645	CHROMOSOME_IV	15847363	15848488
Y105C5B.2	WBGene00001549	CHROMOSOME_IV	15872900	15882345
Y105C5A.24	WBGene00013643	CHROMOSOME_IV	15849908	15852868
Y105C5B.1	WBGene00013645	CHROMOSOME_IV	15870610	15872189
Y105C5B.3	WBGene00013646	CHROMOSOME_IV	15884189	15888750
Y105C5B.4	WBGene00005725	CHROMOSOME_IV	15891674	15894385
Y105C5B.8	WBGene00013649	CHROMOSOME_IV	15922694	15926807
Y105C5B.5	WBGene00013647	CHROMOSOME_IV	15899891	15901193
Y73F8A.34	WBGene00013538	CHROMOSOME_IV	15524059	15528611
Y105C5B.13	WBGene00004816	CHROMOSOME_IV	15946757	15947407
Y105C5B.11	WBGene00013651	CHROMOSOME_IV	15937079	15941459
Y105C5B.14	WBGene00013653	CHROMOSOME_IV	15949692	15950829
Y105C5B.15	WBGene00013654	CHROMOSOME_IV	15951876	15954809
Y105C5B.16	WBGene00013655	CHROMOSOME_IV	15956538	15962680
Y105C5A.15	WBGene00013639	CHROMOSOME_IV	15703168	15722351
Y105C5B.17	WBGene00013656	CHROMOSOME_IV	15963217	15964393
Y105C5B.18	WBGene00013657	CHROMOSOME_IV	15964608	15965648
Y105C5B.19	WBGene00013658	CHROMOSOME_IV	15981542	15983938
Y105C5A.13	WBGene00013637	CHROMOSOME_IV	15641182	15645514
Y105C5A.12	WBGene00013636	CHROMOSOME_IV	15641479	15641757
Y105C5B.9	WBGene00013650	CHROMOSOME_IV	15930546	15931787
Y105C5B.10	WBGene00005727	CHROMOSOME_IV	15931738	15933882
Y105C5B.29	WBGene00013665	CHROMOSOME_IV	16132431	16134245
Y105C5B.20	WBGene00013659	CHROMOSOME_IV	15993421	15994411
Y105C5B.25	WBGene00013662	CHROMOSOME_IV	16142511	16147123
Y105C5B.23	WBGene00013661	CHROMOSOME_IV	16057250	16061326
Y105C5B.6	WBGene00005726	CHROMOSOME_IV	15906549	15910059
Y105C5B.1413	WBGene00194929	CHROMOSOME_IV	16184124	16184589
H25K10.1	WBGene00010411	CHROMOSOME_IV	16202362	16206976
Y7A9A.1	WBGene00012416	CHROMOSOME_IV	16197015	16201385
H25K10.2	WBGene00010412	CHROMOSOME_IV	16210469	16210981
H25K10.3	WBGene00005722	CHROMOSOME_IV	16219619	16221627
H25K10.4	WBGene00010413	CHROMOSOME_IV	16226014	16227605
H25K10.5	WBGene00010414	CHROMOSOME_IV	16230419	16233096
H25K10.6	WBGene00010415	CHROMOSOME_IV	16234293	16236523
F38C2.1	WBGene00009535	CHROMOSOME_IV	16248921	16250235
H25K10.7	WBGene00005808	CHROMOSOME_IV	16236622	16238623
F38C2.8	WBGene00009540	CHROMOSOME_IV	16257635	16259385
F38C2.4	WBGene00009536	CHROMOSOME_IV	16271230	16273155
F38C2.2	WBGene00001961	CHROMOSOME_IV	16254743	16256231
F38C2.7	WBGene00009539	CHROMOSOME_IV	16276747	16277380
F38C2.5	WBGene00009537	CHROMOSOME_IV	16278180	16278986
F38C2.6	WBGene00009538	CHROMOSOME_IV	16279601	16280682
Y7A9C.7	WBGene00023514	CHROMOSOME_IV	16299118	16300240
Y7A9C.9	WBGene00023517	CHROMOSOME_IV	16286622	16287793
Y7A9C.8	WBGene00023518	CHROMOSOME_IV	16288080	16289278
K03D3.10	WBGene00004287	CHROMOSOME_IV	16308192	16309797
K03D3.5	WBGene00010531	CHROMOSOME_IV	16320089	16320474
K03D3.4	WBGene00010530	CHROMOSOME_IV	16321133	16323163
K03D3.11	WBGene00043052	CHROMOSOME_IV	16324009	16324941
K03D3.12	WBGene00044587	CHROMOSOME_IV	16325139	16326569
K03D3.2	WBGene00010528	CHROMOSOME_IV	16328102	16328583
K03D3.1	WBGene00010527	CHROMOSOME_IV	16329426	16331027
K03D3.14	WBGene00045100	CHROMOSOME_IV	16331332	16332579
Y105C5B.28	WBGene00001604	CHROMOSOME_IV	16167750	16170794
C35D6.1	WBGene00005436	CHROMOSOME_IV	16339632	16341342
Y105C5B.21	WBGene00002175	CHROMOSOME_IV	15997632	16026815
C35D6.10	WBGene00023513	CHROMOSOME_IV	16332852	16334429
C35D6.2	WBGene00005435	CHROMOSOME_IV	16342457	16344167
C35D6.4	WBGene00007961	CHROMOSOME_IV	16350957	16351569
C35D6.3	WBGene00007960	CHROMOSOME_IV	16347135	16347398
Y7A9D.1	WBGene00012420	CHROMOSOME_IV	16381343	16382179
Y65A5A.1	WBGene00013418	CHROMOSOME_IV	16398810	16399812
Y65A5A.24	WBGene00185101	CHROMOSOME_IV	16393935	16394614
Y10G11A.3	WBGene00012425	CHROMOSOME_IV	16444667	16446651
Y10G11A.1	WBGene00012423	CHROMOSOME_IV	16424617	16429865
VY10G11R.1	WBGene00012159	CHROMOSOME_IV	16469546	16470848
Y10G11A.90	WBGene00194949	CHROMOSOME_IV	16417085	16417384
C35D6.9	WBGene00023508	CHROMOSOME_IV	16335304	16336471
Y51H4A.1	WBGene00013098	CHROMOSOME_IV	16474046	16477159
Y51H4A.935	WBGene00194647	CHROMOSOME_IV	16506564	16507174
Y51H4A.4	WBGene00013100	CHROMOSOME_IV	16503289	16505649
Y51H4A.2	WBGene00013099	CHROMOSOME_IV	16493394	16494477
Y51H4A.3	WBGene00004357	CHROMOSOME_IV	16482742	16488988
Y51H4A.5	WBGene00013101	CHROMOSOME_IV	16522492	16526099
Y51H4A.937	WBGene00194927	CHROMOSOME_IV	16528650	16528837
Y51H4A.8	WBGene00013104	CHROMOSOME_IV	16575064	16578513
Y51H4A.6	WBGene00013102	CHROMOSOME_IV	16533627	16533929
Y51H4A.9	WBGene00000710	CHROMOSOME_IV	16601451	16602743
Y51H4A.10	WBGene00013105	CHROMOSOME_IV	16626194	16626425
Y51H4A.936	WBGene00194924	CHROMOSOME_IV	16629332	16629603
Y51H4A.32	WBGene00045178	CHROMOSOME_IV	16630888	16631173
Y51H4A.13	WBGene00013107	CHROMOSOME_IV	16640216	16646306
Y10G11A.2	WBGene00012424	CHROMOSOME_IV	16432198	16437925
Y51H4A.12	WBGene00013106	CHROMOSOME_IV	16647091	16655987
Y51H4A.16	WBGene00013110	CHROMOSOME_IV	16662335	16663983
Y65A5A.2	WBGene00013419	CHROMOSOME_IV	16411987	16416651
Y51H4A.21	WBGene00013115	CHROMOSOME_IV	16685004	16685654
Y51H4A.23	WBGene00013117	CHROMOSOME_IV	16722882	16723859
Y51H4A.22	WBGene00013116	CHROMOSOME_IV	16720681	16722703
Y43D4A.1	WBGene00012787	CHROMOSOME_IV	16743817	16744446
Y51H4A.7	WBGene00013103	CHROMOSOME_IV	16535696	16542861
Y43D4A.2	WBGene00012788	CHROMOSOME_IV	16744832	16755769
Y43D4A.5	WBGene00012791	CHROMOSOME_IV	16773796	16785024
Y51H4A.26	WBGene00013120	CHROMOSOME_IV	16627942	16628468
Y43D4A.6	WBGene00012792	CHROMOSOME_IV	16787293	16788477
Y116A8A.3	WBGene00013774	CHROMOSOME_IV	16804993	16806427
Y51H4A.15	WBGene00013109	CHROMOSOME_IV	16656284	16657326
Y51H4A.17	WBGene00013111	CHROMOSOME_IV	16664286	16671437
T06A10.3	WBGene00020286	CHROMOSOME_IV	16865804	16866468
Y116A8C.1	WBGene00013783	CHROMOSOME_IV	16900216	16902487
Y116A8A.2	WBGene00013773	CHROMOSOME_IV	16813334	16842763
Y116A8A.4	WBGene00013775	CHROMOSOME_IV	16822835	16824460
Y116A8A.6	WBGene00013776	CHROMOSOME_IV	16826290	16827984
Y116A8A.7	WBGene00013777	CHROMOSOME_IV	16830174	16830756
Y116A8A.8	WBGene00013778	CHROMOSOME_IV	16831632	16832951
Y43D4A.3	WBGene00012789	CHROMOSOME_IV	16766564	16768287
Y51H4A.25	WBGene00013119	CHROMOSOME_IV	16736230	16743055
Y116A8C.3	WBGene00013784	CHROMOSOME_IV	16916082	16917490
Y43D4A.4	WBGene00012790	CHROMOSOME_IV	16768488	16769753
Y116A8C.463	WBGene00194672	CHROMOSOME_IV	16918303	16920177
T06A10.1	WBGene00020284	CHROMOSOME_IV	16855014	16863410
T06A10.4	WBGene00020287	CHROMOSOME_IV	16862362	16865452
Y116A8C.5	WBGene00013786	CHROMOSOME_IV	16924358	16927154
Y116A8C.49	WBGene00045128	CHROMOSOME_IV	16930803	16931144
Y116A8C.8	WBGene00013788	CHROMOSOME_IV	16931956	16933095
Y116A8C.9	WBGene00013789	CHROMOSOME_IV	16940410	16946821
Y116A8C.12	WBGene00000184	CHROMOSOME_IV	16947093	16949514
Y116A8C.14	WBGene00004402	CHROMOSOME_IV	16965248	16970455
Y116A8C.11	WBGene00013791	CHROMOSOME_IV	16988759	16989743
Y116A8A.9	WBGene00003130	CHROMOSOME_IV	16847795	16854910
Y116A8C.17	WBGene00013794	CHROMOSOME_IV	17024282	17025094
Y116A8C.18	WBGene00013795	CHROMOSOME_IV	17028895	17030559
Y116A8C.19	WBGene00013796	CHROMOSOME_IV	17038887	17039618
Y116A8C.20	WBGene00013797	CHROMOSOME_IV	17040877	17041488
Y116A8C.21	WBGene00013798	CHROMOSOME_IV	17044703	17045756
Y116A8C.22	WBGene00013799	CHROMOSOME_IV	17046377	17048324
Y116A8C.4	WBGene00013785	CHROMOSOME_IV	16920349	16924084
Y116A8C.44	WBGene00013815	CHROMOSOME_IV	17057876	17058101
Y116A8C.23	WBGene00013800	CHROMOSOME_IV	17053558	17055438
Y116A8C.24	WBGene00013801	CHROMOSOME_IV	17068754	17070830
Y116A8C.465	WBGene00194957	CHROMOSOME_IV	17065346	17065726
Y116A8C.25	WBGene00013802	CHROMOSOME_IV	17075343	17078710
Y116A8C.10	WBGene00013790	CHROMOSOME_IV	16934225	16939077
Y116A8C.13	WBGene00013792	CHROMOSOME_IV	16950031	16962832
Y116A8C.16	WBGene00004403	CHROMOSOME_IV	16995741	17014911
Y116A8C.30	WBGene00013807	CHROMOSOME_IV	17100224	17103678
Y116A8C.32	WBGene00013808	CHROMOSOME_IV	17103432	17110946
Y116A8C.37	WBGene00013810	CHROMOSOME_IV	17130029	17131039
Y116A8C.38	WBGene00013811	CHROMOSOME_IV	17131508	17133580
Y116A8C.26	WBGene00013803	CHROMOSOME_IV	17079713	17087344
Y116A8C.42	WBGene00004914	CHROMOSOME_IV	17088020	17088799
C52D10.8	WBGene00004819	CHROMOSOME_IV	17161991	17162588
Y116A8C.40	WBGene00013812	CHROMOSOME_IV	17144318	17150935
C52D10.7	WBGene00004815	CHROMOSOME_IV	17163517	17164174
C52D10.9	WBGene00004814	CHROMOSOME_IV	17165152	17165817
Y116A8C.35	WBGene00006698	CHROMOSOME_IV	17116725	17118724
C52D10.13	WBGene00000711	CHROMOSOME_IV	17182763	17183704
C52D10.1	WBGene00016875	CHROMOSOME_IV	17186873	17189770
Y116A8C.43	WBGene00013814	CHROMOSOME_IV	17088815	17090611
Y116A8C.27	WBGene00013804	CHROMOSOME_IV	17090592	17096251
Y116A8C.29	WBGene00013806	CHROMOSOME_IV	17094044	17095275
C52D10.11	WBGene00001460	CHROMOSOME_IV	17190167	17191855
Y116A8C.36	WBGene00006405	CHROMOSOME_IV	17119645	17126230
Y116A8C.34	WBGene00000889	CHROMOSOME_IV	17111045	17116633
Y116A8C.33	WBGene00013809	CHROMOSOME_IV	17112106	17115381
Y116A8B.1	WBGene00013779	CHROMOSOME_IV	17216263	17217336
Y116A8B.4	WBGene00013781	CHROMOSOME_IV	17223742	17224951
Y116A8B.5	WBGene00013782	CHROMOSOME_IV	17225977	17231019
ZK550.1	WBGene00013995	CHROMOSOME_IV	17239903	17241817
ZK550.3	WBGene00013997	CHROMOSOME_IV	17250093	17254927
ZK550.2	WBGene00013996	CHROMOSOME_IV	17245560	17249712
F26D10.13	WBGene00044244	CHROMOSOME_IV	17264259	17264777
C52D10.6	WBGene00004818	CHROMOSOME_IV	17167221	17168015
F26D10.8	WBGene00006229	CHROMOSOME_IV	17265541	17266889
F26D10.10	WBGene00001606	CHROMOSOME_IV	17272193	17273615
C52D10.3	WBGene00016877	CHROMOSOME_IV	17176438	17182628
Y116A8C.28	WBGene00013805	CHROMOSOME_IV	17096352	17100218
F26D10.11	WBGene00009155	CHROMOSOME_IV	17275600	17276727
F26D10.12	WBGene00009156	CHROMOSOME_IV	17276928	17277710
C52D10.12	WBGene00016879	CHROMOSOME_IV	17197871	17206809
ZK550.6	WBGene00014000	CHROMOSOME_IV	17260234	17262450
ZK550.4	WBGene00013998	CHROMOSOME_IV	17255223	17257520
ZK550.5	WBGene00013999	CHROMOSOME_IV	17257473	17259350
F26D10.9	WBGene00000224	CHROMOSOME_IV	17269304	17272147
T28F3.3	WBGene00044067	CHROMOSOME_IV	17285695	17287415
C49C3.1	WBGene00004908	CHROMOSOME_IV	17312122	17315731
T28F3.9	WBGene00012135	CHROMOSOME_IV	17308487	17311658
T28F3.8	WBGene00012134	CHROMOSOME_IV	17305080	17308127
C49C3.20	WBGene00185097	CHROMOSOME_IV	17316117	17316464
C49C3.15	WBGene00008204	CHROMOSOME_IV	17334155	17335052
C49C3.4	WBGene00008194	CHROMOSOME_IV	17320757	17328626
C49C3.5	WBGene00008195	CHROMOSOME_IV	17329167	17330702
C49C3.9	WBGene00008199	CHROMOSOME_IV	17339618	17342277
C49C3.6	WBGene00008196	CHROMOSOME_IV	17331489	17332568
C49C3.7	WBGene00008197	CHROMOSOME_IV	17332535	17333608
C49C3.21	WBGene00189993	CHROMOSOME_IV	17343013	17343456
T28F3.5	WBGene00012131	CHROMOSOME_IV	17294755	17300821
T28F3.6	WBGene00012132	CHROMOSOME_IV	17300771	17301996
C49C3.11	WBGene00008201	CHROMOSOME_IV	17343744	17344772
T28F3.4	WBGene00012130	CHROMOSOME_IV	17288133	17291696
T28F3.1	WBGene00012128	CHROMOSOME_IV	17281417	17284164
C49C3.13	WBGene00008203	CHROMOSOME_IV	17347130	17351039
C49C3.12	WBGene00008202	CHROMOSOME_IV	17345509	17346658
C30H6.3	WBGene00007821	CHROMOSOME_IV	17358866	17360598
C30H6.4	WBGene00007822	CHROMOSOME_IV	17361405	17364546
C30H6.2	WBGene00006487	CHROMOSOME_IV	17364964	17366454
C30H6.10	WBGene00007827	CHROMOSOME_IV	17368555	17370578
F26D10.3	WBGene00002005	CHROMOSOME_IV	17278919	17281298
C30H6.5	WBGene00007823	CHROMOSOME_IV	17371731	17375594
C30H6.7	WBGene00007824	CHROMOSOME_IV	17380595	17382193
C30H6.12	WBGene00044238	CHROMOSOME_IV	17383398	17386746
T02D1.8	WBGene00011374	CHROMOSOME_IV	17386754	17387462
T02D1.3	WBGene00005678	CHROMOSOME_IV	17396172	17397454
C49C3.10	WBGene00008200	CHROMOSOME_IV	17336762	17338947
C49C3.8	WBGene00008198	CHROMOSOME_IV	17335232	17336648
T02D1.4	WBGene00011371	CHROMOSOME_IV	17399738	17402299
T02D1.5	WBGene00004061	CHROMOSOME_IV	17402425	17405593
T02D1.9	WBGene00138714	CHROMOSOME_IV	17407278	17407554
T02D1.6	WBGene00011372	CHROMOSOME_IV	17408381	17413476
T02D1.7	WBGene00011373	CHROMOSOME_IV	17406863	17407175
C06A12.5	WBGene00007358	CHROMOSOME_IV	17429718	17431931
C30H6.8	WBGene00007825	CHROMOSOME_IV	17382286	17383050
C30H6.6	WBGene00001811	CHROMOSOME_IV	17376387	17379280
C30H6.9	WBGene00007826	CHROMOSOME_IV	17379024	17380133
C30H6.1	WBGene00007820	CHROMOSOME_IV	17351863	17357895
F11E6.7	WBGene00008710	CHROMOSOME_IV	17457792	17461242
F11E6.10	WBGene00008713	CHROMOSOME_IV	17461871	17463121
F11E6.6	WBGene00008709	CHROMOSOME_IV	17464517	17465890
F11E6.4	WBGene00008708	CHROMOSOME_IV	17469299	17470302
F11E6.11	WBGene00023501	CHROMOSOME_IV	17442837	17443699
F08A7.1	WBGene00045013	CHROMOSOME_IV	17440624	17442103
F11E6.8	WBGene00008711	CHROMOSOME_IV	17444083	17450506
C06A12.4	WBGene00001550	CHROMOSOME_IV	17432939	17440054
C06A12.8	WBGene00007359	CHROMOSOME_IV	17437300	17438118
C06A12.3	WBGene00007357	CHROMOSOME_IV	17427679	17429566
cTel3X.1	WBGene00077683	CHROMOSOME_V	1479	3039
B0348.5	WBGene00015153	CHROMOSOME_V	5689	6511
F11E6.5	WBGene00001240	CHROMOSOME_IV	17466021	17467378
F11E6.2	WBGene00001733	CHROMOSOME_IV	17474218	17475801
F11E6.9	WBGene00008712	CHROMOSOME_IV	17474410	17475297
B0348.2	WBGene00015152	CHROMOSOME_V	45462	46923
B0348.1	WBGene00015151	CHROMOSOME_V	48921	49619
4R79.2	WBGene00007067	CHROMOSOME_IV	17480359	17483294
Y38C9B.2	WBGene00021413	CHROMOSOME_V	49955	56046
F11E6.1	WBGene00008706	CHROMOSOME_IV	17476585	17479350
4R79.1	WBGene00003525	CHROMOSOME_IV	17486945	17490461
Y38C9B.1	WBGene00021412	CHROMOSOME_V	59241	63509
Y38C9B.3	WBGene00021414	CHROMOSOME_V	63725	64503
F11E6.3	WBGene00008707	CHROMOSOME_IV	17470472	17471988
F56E10.2	WBGene00018976	CHROMOSOME_V	64563	83770
B0348.4	WBGene00001177	CHROMOSOME_V	20824	43971
B0348.6	WBGene00002061	CHROMOSOME_V	6588	7822
F56E10.1	WBGene00018975	CHROMOSOME_V	104829	105964
W03F9.1	WBGene00020999	CHROMOSOME_V	124005	126751
W03F9.3	WBGene00021001	CHROMOSOME_V	132465	132998
W03F9.6	WBGene00005303	CHROMOSOME_V	145193	146931
W03F9.11	WBGene00044512	CHROMOSOME_V	133499	141370
W03F9.9	WBGene00021003	CHROMOSOME_V	138891	140225
Y108G3AL.7	WBGene00044689	CHROMOSOME_V	185838	200687
W03F9.4	WBGene00021002	CHROMOSOME_V	147525	152104
W03F9.2	WBGene00021000	CHROMOSOME_V	127000	128009
W03F9.10	WBGene00021004	CHROMOSOME_V	128234	131739
Y38C9A.1	WBGene00021411	CHROMOSOME_V	107401	118162
Y38C9A.2	WBGene00000480	CHROMOSOME_V	118042	122966
DC2.5	WBGene00017082	CHROMOSOME_V	210151	212714
DC2.2	WBGene00005299	CHROMOSOME_V	217154	219474
DC2.1	WBGene00005301	CHROMOSOME_V	219932	222777
DC2.6	WBGene00005298	CHROMOSOME_V	223028	226948
Y108G3AL.1	WBGene00000838	CHROMOSOME_V	177421	184873
DC2.8	WBGene00077643	CHROMOSOME_V	201596	204280
W03F9.5	WBGene00006648	CHROMOSOME_V	156824	166895
Y108G3AL.3	WBGene00022435	CHROMOSOME_V	163841	172211
Y108G3AL.2	WBGene00022434	CHROMOSOME_V	166993	176824
R02C2.1	WBGene00019814	CHROMOSOME_V	236750	238193
R02C2.6	WBGene00019817	CHROMOSOME_V	238963	240363
R02C2.7	WBGene00019818	CHROMOSOME_V	241326	242617
R02C2.2	WBGene00019815	CHROMOSOME_V	244469	245847
R02C2.3	WBGene00006419	CHROMOSOME_V	246607	251747
R02C2.5	WBGene00006172	CHROMOSOME_V	252364	254667
Y58G8A.5	WBGene00044513	CHROMOSOME_V	272092	272937
R02C2.4	WBGene00019816	CHROMOSOME_V	254842	257981
Y58G8A.1	WBGene00021981	CHROMOSOME_V	268306	271420
F33E11.2	WBGene00018010	CHROMOSOME_V	296598	300009
F33E11.1	WBGene00003614	CHROMOSOME_V	320357	323645
DC2.3	WBGene00017080	CHROMOSOME_V	204380	209760
F56E10.4	WBGene00004496	CHROMOSOME_V	103384	104070
Y39D8C.1	WBGene00000022	CHROMOSOME_V	323777	330728
T22H9.4	WBGene00020708	CHROMOSOME_V	334603	336862
T22H9.3	WBGene00020707	CHROMOSOME_V	343460	347624
DC2.7	WBGene00017083	CHROMOSOME_V	227443	234673
Y39D8B.2	WBGene00021450	CHROMOSOME_V	364950	369089
Y39D8B.1	WBGene00021449	CHROMOSOME_V	370333	373256
Y39D8B.3	WBGene00021451	CHROMOSOME_V	374408	379673
ZK6.8	WBGene00022643	CHROMOSOME_V	381901	384689
Y58G8A.4	WBGene00021983	CHROMOSOME_V	276737	281717
ZK6.4	WBGene00022639	CHROMOSOME_V	396827	398757
ZK6.5	WBGene00022640	CHROMOSOME_V	392628	395118
F33E11.6	WBGene00018013	CHROMOSOME_V	305438	311536
F33E11.3	WBGene00018011	CHROMOSOME_V	300027	304716
ZK6.9	WBGene00005284	CHROMOSOME_V	401688	403129
ZK6.2	WBGene00022637	CHROMOSOME_V	404619	405998
ZK6.3	WBGene00022638	CHROMOSOME_V	400257	401652
T22H9.1	WBGene00020705	CHROMOSOME_V	359763	363669
ZK6.1	WBGene00022636	CHROMOSOME_V	408265	410081
ZK6.10	WBGene00022644	CHROMOSOME_V	411779	414761
T22H9.2	WBGene00020706	CHROMOSOME_V	348789	358842
B0554.6	WBGene00015259	CHROMOSOME_V	422498	424167
ZK6.6	WBGene00022641	CHROMOSOME_V	388698	391599
B0554.5	WBGene00015258	CHROMOSOME_V	424440	426561
ZK6.7	WBGene00022642	CHROMOSOME_V	385737	388112
B0554.4	WBGene00015257	CHROMOSOME_V	430612	433575
B0554.2	WBGene00015255	CHROMOSOME_V	434768	436727
B0554.3	WBGene00015256	CHROMOSOME_V	434148	434402
M02H5.9	WBGene00005256	CHROMOSOME_V	441820	443294
M02H5.10	WBGene00005257	CHROMOSOME_V	444893	446675
M02H5.11	WBGene00005258	CHROMOSOME_V	447569	449231
B0554.7	WBGene00015260	CHROMOSOME_V	437576	441024
B0554.1	WBGene00015254	CHROMOSOME_V	438401	438675
M02H5.7	WBGene00003713	CHROMOSOME_V	451451	453756
M02H5.8	WBGene00019744	CHROMOSOME_V	449741	450442
M02H5.6	WBGene00003688	CHROMOSOME_V	454384	457008
M02H5.5	WBGene00019743	CHROMOSOME_V	459769	462076
M02H5.12	WBGene00019745	CHROMOSOME_V	467567	468561
M02H5.1	WBGene00003689	CHROMOSOME_V	474809	477151
M02H5.2	WBGene00019740	CHROMOSOME_V	472889	474632
T01G6.7	WBGene00003645	CHROMOSOME_V	478162	480714
T01G6.5	WBGene00020152	CHROMOSOME_V	486990	489111
T01G6.4	WBGene00003696	CHROMOSOME_V	489647	491431
T01G6.3	WBGene00006233	CHROMOSOME_V	491732	493642
T01G6.2	WBGene00003721	CHROMOSOME_V	494585	497288
ZK6.11	WBGene00022645	CHROMOSOME_V	415713	417707
T01G6.10	WBGene00020154	CHROMOSOME_V	502142	503224
T01G6.1	WBGene00020151	CHROMOSOME_V	497472	498944
T01G6.9	WBGene00006282	CHROMOSOME_V	499770	501331
Y39D8A.1	WBGene00021448	CHROMOSOME_V	419687	421842
R11G11.12	WBGene00020015	CHROMOSOME_V	517185	519546
R11G11.9	WBGene00005260	CHROMOSOME_V	511194	512521
R11G11.13	WBGene00005854	CHROMOSOME_V	519852	521618
R11G11.14	WBGene00020016	CHROMOSOME_V	521676	524219
R11G11.5	WBGene00005855	CHROMOSOME_V	527902	528870
T01G6.8	WBGene00003720	CHROMOSOME_V	480840	483349
R11G11.3	WBGene00020013	CHROMOSOME_V	530799	532025
R11G11.1	WBGene00003722	CHROMOSOME_V	534451	536168
T01G6.6	WBGene00020153	CHROMOSOME_V	484901	486889
M02H5.4	WBGene00019742	CHROMOSOME_V	462600	466502
M02H5.3	WBGene00019741	CHROMOSOME_V	465659	467507
C14C6.4	WBGene00015758	CHROMOSOME_V	539202	541487
C14C6.5	WBGene00015759	CHROMOSOME_V	536628	537419
C14C6.6	WBGene00015760	CHROMOSOME_V	545844	548081
C14C6.3	WBGene00015757	CHROMOSOME_V	543469	545360
C14C6.7	WBGene00015761	CHROMOSOME_V	548702	550654
C14C6.8	WBGene00015762	CHROMOSOME_V	551279	552979
C14C6.10	WBGene00005585	CHROMOSOME_V	564391	566085
C14C6.9	WBGene00005899	CHROMOSOME_V	554374	556156
C14C6.2	WBGene00015756	CHROMOSOME_V	563135	564383
C14C6.1	WBGene00005898	CHROMOSOME_V	560195	562957
R11G11.6	WBGene00020014	CHROMOSOME_V	504031	506069
R11G11.7	WBGene00004144	CHROMOSOME_V	504039	504617
C14C6.12	WBGene00015763	CHROMOSOME_V	570571	571178
C14C6.13	WBGene00015764	CHROMOSOME_V	572031	574740
K06H6.5	WBGene00019453	CHROMOSOME_V	576370	578429
K06H6.3	WBGene00019451	CHROMOSOME_V	581916	583432
K06H6.6	WBGene00019454	CHROMOSOME_V	583803	585309
K06H6.2	WBGene00019450	CHROMOSOME_V	585778	587251
K06H6.4	WBGene00019452	CHROMOSOME_V	579187	581373
K06H6.1	WBGene00019449	CHROMOSOME_V	588135	589647
ZK488.6	WBGene00022758	CHROMOSOME_V	590482	592464
ZK488.5	WBGene00022757	CHROMOSOME_V	593259	595678
ZK488.4	WBGene00022756	CHROMOSOME_V	600595	602483
ZK488.7	WBGene00004177	CHROMOSOME_V	603612	604206
R11G11.2	WBGene00003648	CHROMOSOME_V	532289	534048
ZK488.9	WBGene00005856	CHROMOSOME_V	606781	608945
ZK488.10	WBGene00004176	CHROMOSOME_V	609142	609727
ZK488.2	WBGene00003680	CHROMOSOME_V	610470	612510
ZK488.1	WBGene00022755	CHROMOSOME_V	612781	614994
F48G7.13	WBGene00018624	CHROMOSOME_V	615562	616598
F48G7.4	WBGene00018615	CHROMOSOME_V	619434	621504
F48G7.6	WBGene00018617	CHROMOSOME_V	623925	625023
F48G7.8	WBGene00018619	CHROMOSOME_V	627106	627651
F48G7.7	WBGene00018618	CHROMOSOME_V	625752	626391
F48G7.5	WBGene00018616	CHROMOSOME_V	622188	623008
F48G7.3	WBGene00003673	CHROMOSOME_V	630281	633372
F48G7.9	WBGene00018620	CHROMOSOME_V	628059	628624
F48G7.10	WBGene00018621	CHROMOSOME_V	633995	634894
F48G7.1	WBGene00005621	CHROMOSOME_V	638628	639929
F48G7.12	WBGene00018623	CHROMOSOME_V	643762	646200
F48G7.11	WBGene00018622	CHROMOSOME_V	640797	642894
F31F4.7	WBGene00017959	CHROMOSOME_V	647188	649742
F31F4.16	WBGene00005593	CHROMOSOME_V	651837	653041
F31F4.8	WBGene00005594	CHROMOSOME_V	653428	654503
F31F4.9	WBGene00005451	CHROMOSOME_V	654727	655924
F31F4.11	WBGene00017960	CHROMOSOME_V	662479	664444
F31F4.18	WBGene00005452	CHROMOSOME_V	656499	657779
F31F4.17	WBGene00017963	CHROMOSOME_V	658476	660311
F31F4.14	WBGene00005688	CHROMOSOME_V	672245	673896
F31F4.4	WBGene00005912	CHROMOSOME_V	677034	678869
F31F4.3	WBGene00005913	CHROMOSOME_V	679963	681410
F31F4.13	WBGene00005687	CHROMOSOME_V	667896	671443
F31F4.15	WBGene00017962	CHROMOSOME_V	674911	676754
F31F4.1	WBGene00017957	CHROMOSOME_V	684089	686135
H25P19.1	WBGene00019244	CHROMOSOME_V	687684	690007
Y49C4A.5	WBGene00005895	CHROMOSOME_V	690875	692771
F48G7.2	WBGene00018614	CHROMOSOME_V	636587	637510
F31F4.2	WBGene00005914	CHROMOSOME_V	682331	683895
Y49C4A.6	WBGene00005632	CHROMOSOME_V	693541	694726
